huc10,areasqkm,sum,majority,range,mean,std,min,percentile_10,percentile_25,median,percentile_75,percentile_90,max
0513010307,979.59,44559508.0,0.0,27.851234436035156,4.038217766922481,2.547183596079769,0.0,0.7323704600334168,1.8964576721191406,3.8825087547302246,5.870128154754639,7.486586093902588,27.851234436035156
0513010103,964.85,59218552.0,0.0,18.635265350341797,5.438220642693647,2.431268469380414,0.0,1.7801137447357185,3.8511712551116943,5.737871170043945,7.139405250549316,8.31156997680664,18.635265350341797
0513010104,462.85,23291312.0,0.0,20.570802688598633,4.4587366118611795,2.2836355643588533,0.0,0.9567134022712708,2.7712950706481934,4.726986408233643,6.151545286178589,7.226008892059329,20.570802688598633
0513010107,611.97,28123726.0,0.0,17.840782165527344,4.073434643940337,2.1858037954956795,0.0,1.06482492685318,2.2945606112480164,4.10171365737915,5.708733677864075,6.926274919509888,17.840782165527344
0513010108,749.32,18095514.0,0.0,18.84613609313965,2.1407285250036376,1.697099926454051,0.0,0.33973452150821687,0.789209634065628,1.76824152469635,3.064434766769409,4.512407350540162,18.84613609313965
0513010109,538.09,21162852.0,0.0,23.84343147277832,3.4861834121215525,1.9556194148874344,0.0,1.077494311332703,2.004783868789673,3.3263137340545654,4.721072673797607,5.983961391448974,23.84343147277832
0513010202,364.54,12253394.0,0.0,12.379091262817383,2.9768646288039866,1.6598304533629327,0.0,0.8349070429801941,1.6774862706661224,2.845642566680908,4.121201753616333,5.240486574172974,12.379091262817383
0513010405,817.81,33686256.0,0.0,29.760393142700195,3.6543996528531135,2.4296251373768762,0.0,0.9413285791873932,1.8311644196510315,3.201878547668457,5.029391765594482,6.900518512725831,29.760393142700195
0513010205,468.37,18886794.0,0.0,30.239337921142578,3.574113274530546,2.1891267004625012,0.0,1.0702272057533264,1.9522195756435394,3.2590675354003906,4.7849602699279785,6.349126148223881,30.239337921142578
0513010301,762.36,17393860.0,0.0,21.860919952392578,2.023394038745155,1.6722176382880667,0.0,0.36943179666996,0.7051106840372086,1.4878922700881958,3.03809654712677,4.40870361328125,21.860919952392578
0513010302,494.99,14857238.0,0.0,27.463516235351562,2.6598760976266487,2.065925303466215,0.0,0.5143404006958008,1.0672617852687836,2.2644219398498535,3.786068558692932,5.222548484802246,27.463516235351562
0513010406,305.49,12267975.0,0.0,23.287506103515625,3.559117355664413,1.8512189378612038,0.0,1.4513188838958742,2.4240798950195312,3.353250026702881,4.358527660369873,5.691179084777832,23.287506103515625
0513010407,471.63,19891884.0,0.0,21.82561683654785,3.7377916009311085,2.1541902338976056,0.0,1.1908423781394963,2.3189525604248047,3.5251381397247314,4.8247973918914795,6.284992980957031,21.82561683654785
0513020603,303.01,2413329.5,0.0,10.399797439575195,0.7065071460774154,0.7099816744587094,0.0,0.18421562761068344,0.29414036124944687,0.488067626953125,0.828210860490799,1.4486565947532655,10.399797439575195
0513020606,697.67,4797161.5,0.0,15.13146686553955,0.6104695761725087,0.6511585137690981,0.0,0.1579136520624161,0.2640257403254509,0.4385284185409546,0.715032771229744,1.1686006546020513,15.13146686553955
0513010106,654.24,34680296.0,0.0,33.201358795166016,4.697117216318144,2.4270599487491733,0.0,1.2157705068588256,2.9630295038223267,4.820420742034912,6.368756055831909,7.664729499816895,33.201358795166016
0513020505,696.48,5714937.5,0.0,27.553369522094727,0.7282982586663344,0.6632892862723689,0.0,0.19681633859872819,0.3307905048131943,0.5534663796424866,0.9146573692560196,1.4372141003608703,27.553369522094727
0513020506,860.21,9442606.0,0.0,14.966835021972656,0.9747657981773813,0.8660123503727857,0.0,0.22678963840007782,0.4077790826559067,0.710385262966156,1.2423643469810486,2.0906033515930176,14.966835021972656
