huc10,areasqkm,sum,majority,range,mean,std,min,percentile_10,percentile_25,median,percentile_75,percentile_90,max
0507020303,580.98,1918.7066650390625,1.5658289953535132e-07,0.18082444369792938,0.0002919825917438108,0.008455372669173632,-0.09741300344467163,-0.008557901717722416,-0.003691049525514245,-5.1090137276332825e-05,0.003674605395644903,0.009787620976567279,0.08341144025325775
0509010110,466.16,1268.957275390625,1.565787783874839e-07,0.13573095574975014,0.0002425107753497987,0.00560497561555203,-0.07685378193855286,-0.005265447776764631,-0.0018081602174788713,0.0002050952462013811,0.002787416335195303,0.006151291541755199,0.05887717381119728
0510010111,834.17,1811.984130859375,0.0005101030692458153,0.09325239807367325,0.00019253048807112033,0.003729606569814027,-0.04891759157180786,-0.003678314853459596,-0.0009343365090899169,0.0004811531398445368,0.0019725998281501234,0.0038991745095700026,0.04433480650186539
0510010113,485.27,691.6460571289062,1.5657525409551454e-07,0.11788715422153473,0.00012639541167857248,0.003652367274135527,-0.052901268005371094,-0.003519382909871638,-0.0010686788882594556,0.0003164309891872108,0.0018314437184017152,0.003684330894611776,0.06498588621616364
0509020302,293.77,286.4619140625,1.5657397511859017e-07,0.11361172422766685,8.697117427378523e-05,0.0034125674776008716,-0.059251729398965836,-0.0029933343175798655,-0.0009451249497942626,2.7352058168617077e-05,0.0013663426507264376,0.003321494208648801,0.05435999482870102
0601020604,1018.64,2559.767333984375,1.5659431085168762e-07,0.16606803983449936,0.00022350559473865194,0.005089067276295129,-0.07907523959875107,-0.004844003356993198,-0.0015552690019831061,0.00043602570076473057,0.0026350115658715367,0.005151079036295414,0.08699280023574829
0601020603,683.12,1503.06982421875,0.0022337709087878466,0.14933475106954575,0.0001954373828754811,0.005260593554579798,-0.07400158792734146,-0.005228091171011328,-0.00181829824578017,0.00046307663433253765,0.002679360215552151,0.005350412800908089,0.07533316314220428
0601020601,397.42,951.1245727539062,1.5657177243610931e-07,0.19018686562776566,0.00021251297818461413,0.007505791825590153,-0.09165789186954498,-0.007713504321873187,-0.0030101503944024444,0.00019456901645753533,0.003484211047179997,0.007943524979054928,0.09852897375822067
0510020507,895.65,778.9680786132812,1.5657944629765552e-07,0.1715320572257042,7.713199782370737e-05,0.0025661967038947864,-0.08654758334159851,-0.00203570572193712,-0.000643355495412834,0.00018107204232364893,0.0010232265049126,0.002157881623134017,0.08498447388410568
0511000304,329.4,719.0175170898438,1.5658919494399015e-07,0.08204484730958939,0.0001936960390771144,0.0028343040346835062,-0.040892090648412704,-0.002428131690248847,-0.0007078018679749221,0.00010359418229199946,0.0012699496583081782,0.0030273611657321425,0.04115275666117668
0511000602,565.63,761.2139282226562,1.565922360668992e-07,0.12164834141731262,0.00011947582404519284,0.0028961970457222217,-0.06413905322551727,-0.0025134644936770202,-0.0006928346847416833,0.00019498982874210924,0.001302810531342402,0.0028310897760093225,0.05750928819179535
0507020103,973.4,2406.41064453125,-0.0073934076353907585,0.16733034700155258,0.00021932727821112437,0.00918549406425014,-0.08080411702394485,-0.009501994401216504,-0.00394070812035352,2.059583039226709e-06,0.004008016432635486,0.010356918629258869,0.08652622997760773
0509020308,572.18,764.9651489257812,1.5657450092021463e-07,0.10382874682545662,0.00011899691899452842,0.0038693085413594765,-0.051486723124980927,-0.0035832630470395087,-0.0009610199485905468,0.00014713886776007712,0.001697754836641252,0.00390232698991895,0.05234202370047569
0511000106,682.05,1072.0863037109375,1.5658827123843366e-07,0.12747034803032875,0.000139496106161385,0.003619033114243168,-0.0778864324092865,-0.0032468459103256464,-0.0008583840099163353,0.000272127625066787,0.0016015032306313515,0.0035762381739914417,0.04958391562104225
0511000402,380.07,310.232421875,1.565865233033037e-07,0.14397253096103668,7.24565654914842e-05,0.0028432007086366183,-0.06749099493026733,-0.002545989817008376,-0.000854346202686429,0.00017792265862226486,0.0012385384179651737,0.002740757633000613,0.07648153603076935
0510020107,610.08,3128.32861328125,-0.007007070817053318,0.18478040397167206,0.000454019810379743,0.00727591696884988,-0.09268555045127869,-0.007298950105905533,-0.002331287134438753,0.00048514961963519454,0.0034988673869520426,0.008150225505232811,0.09209485352039337
0604000605,391.68,308.7398986816406,1.5659237817544636e-07,0.07927951589226723,6.988159659868422e-05,0.0016916648744758538,-0.043206170201301575,-0.0012697121826931834,-0.0002839944645529613,3.378917483587429e-07,0.0004966871056240052,0.001608037715777756,0.03607334569096565
0511000601,214.38,293.4873046875,1.5659004759527306e-07,0.09321204200387001,0.00012142376230839246,0.0028295818436090523,-0.044251345098018646,-0.0023312059696763755,-0.0006252776656765491,0.00012968927330803126,0.001126190589275211,0.002739154477603736,0.048960696905851364
0509020101,655.48,3162.932861328125,-0.0013185638235881925,0.11092723906040192,0.00042734614858479285,0.0070262928069086275,-0.06191106513142586,-0.006146410666406154,-0.002004386158660054,0.00042748459964059293,0.0031544265802949667,0.0073969272896647455,0.04901617392897606
0511000401,555.11,227.6590118408203,0.0012645437382161617,0.17392081022262573,3.6407005387003275e-05,0.0032118669855800922,-0.09096488356590271,-0.0029474915005266666,-0.0009858196135610342,0.00014318917237687856,0.0013393322005867958,0.003051401022821665,0.08295592665672302
0511000101,1015.14,1660.053955078125,1.5658648067073955e-07,0.11840120702981949,0.00014512125667760098,0.0042731608772467,-0.06324158608913422,-0.00315920184366405,-0.0007159889210015535,0.00024237463367171586,0.001587900798767805,0.003805262525565923,0.05515962094068527
0507020305,551.91,2625.688720703125,-0.004168729763478041,0.1448236182332039,0.00042069209662054557,0.007555453176628348,-0.06950543820858002,-0.007166092563420534,-0.003146930830553174,2.76316495728679e-05,0.003468478098511696,0.008867754600942142,0.07531818002462387
0507020301,621.96,1978.9422607421875,1.5658319796330034e-07,0.14626750349998474,0.00028158112067180007,0.00882953993656279,-0.06354459375143051,-0.009076525829732418,-0.0040335762314498425,-0.00013965927064418793,0.004043590743094683,0.010527742095291618,0.08272290974855423
