huc10,areasqkm,sum,majority,range,mean,std,min,percentile_10,percentile_25,median,percentile_75,percentile_90,max
0513010405,817.81,124114944.0,0.0,91.32537841796875,13.464411369060533,8.650823463752172,0.0,3.649566650390625,6.924072265625,11.904998779296875,18.489906311035156,25.26470947265625,91.32537841796875
0513010205,468.37,69585984.0,0.0,100.4893798828125,13.16836457980482,7.794038955227069,0.0,4.16162109375,7.369171142578125,12.09130859375,17.547691345214844,23.211747741699227,100.4893798828125
0513010301,762.36,64154420.0,0.0,68.67156982421875,7.462959399877484,6.002662135979793,0.0,1.420013427734375,2.68084716796875,5.575225830078125,11.25811767578125,16.128976440429682,68.67156982421875
0513010302,494.99,54776596.0,0.0,87.40892028808594,9.80659786225081,7.336513228301916,0.0,1.98748779296875,4.0391845703125,8.452972412109375,14.007755279541016,19.147317504882807,87.40892028808594
0513010406,305.49,45360828.0,0.0,69.51937866210938,13.159833648349322,6.560264441207642,0.0,5.5281982421875,9.110260009765625,12.488067626953125,16.088287353515625,20.861602783203125,69.51937866210938
0513010407,471.63,73433216.0,0.0,67.75978088378906,13.798494802913586,7.6383786242294756,0.0,4.59344482421875,8.7333984375,13.120391845703125,17.7650146484375,23.0325927734375,67.75978088378906
0513020603,303.01,8926332.0,0.0,33.028076171875,2.6132019462155944,2.532877372557382,0.0,0.7132720947265625,1.1201171875,1.8328094482421875,3.069416046142578,5.3121185302734375,33.028076171875
0513020606,697.67,17726060.0,0.0,47.390480041503906,2.2557548532415392,2.3019048526051678,0.0,0.61322021484375,1.0070037841796875,1.645751953125,2.6481781005859375,4.279344177246102,47.390480041503906
0513010106,654.24,128617808.0,0.0,109.11056518554688,17.420062397446134,8.772475905107164,0.0,4.710614013671876,11.2041015625,17.97906494140625,23.52294921875,28.130450439453142,109.11056518554688
0513020505,696.48,21129606.0,0.0,81.10990905761719,2.692707532865535,2.3154012439912575,0.0,0.7640380859375,1.2620697021484375,2.0791168212890625,3.394744873046875,5.261836242675784,81.10990905761719
0513020506,860.21,35006088.0,0.0,43.357566833496094,3.6136991536433536,3.1197755976219876,0.0,0.8811492919921875,1.5540618896484375,2.6632080078125,4.6049041748046875,7.728790283203125,43.357566833496094
0513020508,787.79,40365244.0,0.0,125.09611511230469,4.548539377221787,3.725218678658477,0.0,0.9709625244140625,2.0562286376953125,3.6815185546875,6.1261444091796875,9.105514526367188,125.09611511230469
0513010201,223.76,33215502.0,0.0,45.29925537109375,13.140894049953237,6.833081996566536,0.0,4.352508544921875,7.65625,12.664276123046875,18.1956787109375,22.458486938476568,45.29925537109375
0513010203,372.92,55209872.0,0.0,60.594482421875,13.12150143977975,7.255465657386897,0.0,3.498037719726563,7.786346435546875,12.893325805664062,17.769073486328125,22.33270263671875,60.594482421875
0513010204,547.92,84553744.0,0.0,58.208709716796875,13.671055816344168,6.8306185472342875,0.0,4.4598388671875,8.404205322265625,13.621337890625,18.548187255859375,22.568783569335935,58.208709716796875
0513010503,335.57,42475744.0,0.0,72.52740478515625,11.226087728720097,9.359227353848086,0.0,1.333648681640625,3.968353271484375,8.868682861328125,16.14472198486328,25.580810546875,72.52740478515625
0513010504,751.49,92342984.0,0.0,100.64208984375,10.902759711720229,8.370020086349047,0.0,2.27386474609375,4.807891845703125,9.153594970703125,14.743988037109375,21.656497192382815,100.64208984375
0513010505,295.75,47591860.0,0.0,101.93235778808594,14.269070756713907,10.709518807624416,0.0,0.0,4.884552001953125,13.491981506347656,22.3646240234375,29.150657653808594,101.93235778808594
0513020504,1195.58,106098400.0,0.0,55.190887451171875,7.881091038744949,4.849969189856888,0.0,1.2810134887695312,4.1869354248046875,7.6944122314453125,11.18815803527832,14.274810791015625,55.190887451171875
